ADA_code,CMA,refugeeF,asylumF,econF,nigeriaF,recentF_16_21,nprF,refugee_all,asylum_all,recent_all_16_21,total_pop,clinic_hr,rec_hr,refugeeF_share,asylumF_share,nprF_share,dominant_group,clinic_hr_min,rec_hr_min,refugee_vs_econ,clinic_min
35210146,Toronto,240.0,55.0,825.0,30.0,200.0,50.0,545.0,140.0,420.0,6825.0,0.0546640869972229,0.0521550957111421,0.035164835164835165,0.00805860805860806,0.007326007326007326,Economic‑dominated,3.279845219833374,3.1293057426685262,Econ>Refugees,3.279845219833374
35210148,Toronto,80.0,40.0,380.0,0.0,125.0,35.0,160.0,60.0,285.0,5520.0,0.0976570060249002,0.103986955615976,0.014492753623188406,0.007246376811594203,0.006340579710144928,Economic‑dominated,5.859420361494012,6.23921733695856,Econ>Refugees,5.859420361494012
35210149,Toronto,280.0,115.0,1630.0,45.0,760.0,465.0,640.0,255.0,1445.0,9190.0,0.129049756632127,0.116286359649164,0.030467899891186073,0.012513601741022852,0.05059847660500544,Economic‑dominated,7.742985397927621,6.977181578949841,Econ>Refugees,7.742985397927621
35210151,Toronto,110.0,35.0,625.0,0.0,75.0,35.0,200.0,65.0,150.0,7120.0,0.07883873170138,0.085116534712512,0.01544943820224719,0.0049157303370786515,0.0049157303370786515,Economic‑dominated,4.7303239020828,5.10699208275072,Econ>Refugees,4.7303239020828
35210152,Toronto,200.0,60.0,620.0,0.0,125.0,25.0,405.0,120.0,235.0,6770.0,0.109909023067149,0.0924396505902805,0.029542097488921712,0.008862629246676515,0.003692762186115214,Economic‑dominated,6.59454138402894,5.54637903541683,Econ>Refugees,6.59454138402894
35210155,Toronto,270.0,125.0,680.0,40.0,215.0,80.0,515.0,180.0,455.0,6215.0,0.112792993222292,0.0937102638063921,0.04344328238133548,0.02011263073209976,0.012872083668543845,Economic‑dominated,6.76757959333752,5.622615828383526,Econ>Refugees,6.76757959333752
35210156,Toronto,380.0,90.0,690.0,10.0,305.0,90.0,735.0,225.0,585.0,7775.0,0.070628499202808,0.0617630235921083,0.04887459807073955,0.01157556270096463,0.01157556270096463,Economic‑dominated,4.23770995216848,3.705781415526498,Econ>Refugees,4.23770995216848
35210157,Toronto,160.0,125.0,745.0,10.0,195.0,65.0,355.0,235.0,330.0,6900.0,0.114347677710373,0.0971331066856322,0.02318840579710145,0.018115942028985508,0.009420289855072464,Economic‑dominated,6.860860662622381,5.827986401137932,Econ>Refugees,6.860860662622381
35210158,Toronto,350.0,105.0,1155.0,40.0,370.0,115.0,735.0,210.0,745.0,6490.0,0.102143829451362,0.0883324133436274,0.053929121725731895,0.016178736517719568,0.017719568567026195,Economic‑dominated,6.12862976708172,5.299944800617644,Econ>Refugees,6.12862976708172
35210159,Toronto,160.0,70.0,975.0,25.0,165.0,55.0,350.0,130.0,345.0,5085.0,0.0755847993572312,0.0630726542071809,0.03146509341199607,0.01376597836774828,0.010816125860373648,Economic‑dominated,4.535087961433872,3.7843592524308542,Econ>Refugees,4.535087961433872
35210160,Toronto,270.0,85.0,685.0,40.0,180.0,100.0,450.0,140.0,325.0,7695.0,0.0674925069523163,0.0571653241460527,0.03508771929824561,0.011046133853151396,0.01299545159194282,Economic‑dominated,4.0495504171389785,3.429919448763162,Econ>Refugees,4.0495504171389785
35210161,Toronto,210.0,80.0,530.0,20.0,155.0,40.0,415.0,180.0,295.0,7695.0,0.0992698563959194,0.0850864945634951,0.02729044834307992,0.010396361273554255,0.005198180636777128,Economic‑dominated,5.956191383755164,5.105189673809706,Econ>Refugees,5.956191383755164
35210162,Toronto,235.0,80.0,705.0,15.0,210.0,70.0,475.0,155.0,375.0,6515.0,0.0928455061983177,0.0786098591722791,0.03607060629316961,0.012279355333844973,0.010744435917114352,Economic‑dominated,5.570730371899062,4.716591550336746,Econ>Refugees,5.570730371899062
35210163,Toronto,155.0,80.0,345.0,0.0,135.0,55.0,295.0,120.0,230.0,4945.0,0.0912042885634896,0.0906336138536367,0.03134479271991911,0.016177957532861477,0.011122345803842264,Economic‑dominated,5.472257313809376,5.438016831218202,Econ>Refugees,5.472257313809376
35210164,Toronto,190.0,75.0,835.0,0.0,205.0,30.0,485.0,200.0,430.0,8055.0,0.115223345538087,0.114663459410405,0.023587833643699565,0.00931098696461825,0.0037243947858473,Economic‑dominated,6.91340073228522,6.8798075646243,Econ>Refugees,6.91340073228522
35210165,Toronto,110.0,45.0,395.0,0.0,105.0,30.0,260.0,105.0,210.0,7880.0,0.0802317748796982,0.0775239052438339,0.013959390862944163,0.005710659898477157,0.0038071065989847717,Economic‑dominated,4.813906492781892,4.651434314630034,Econ>Refugees,4.813906492781892
35210166,Toronto,125.0,30.0,770.0,15.0,185.0,40.0,285.0,80.0,300.0,5525.0,0.126722822908377,0.125877411553068,0.02262443438914027,0.005429864253393665,0.007239819004524887,Economic‑dominated,7.60336937450262,7.55264469318408,Econ>Refugees,7.60336937450262
35210167,Toronto,180.0,45.0,1125.0,10.0,315.0,70.0,370.0,110.0,645.0,5725.0,0.098511381132014,0.0939055409759388,0.0314410480349345,0.007860262008733625,0.01222707423580786,Economic‑dominated,5.9106828679208405,5.634332458556328,Econ>Refugees,5.9106828679208405
35210168,Toronto,350.0,140.0,1205.0,45.0,325.0,210.0,880.0,495.0,585.0,17520.0,0.0135108247678217,0.0111279454537077,0.01997716894977169,0.007990867579908675,0.011986301369863013,Economic‑dominated,0.810649486069302,0.667676727222462,Econ>Refugees,0.810649486069302
35210169,Toronto,350.0,140.0,1615.0,65.0,555.0,225.0,735.0,430.0,1025.0,23695.0,0.0040735639493034,0.00449414814569,0.014771048744460856,0.005908419497784343,0.009495674192867693,Economic‑dominated,0.244413836958204,0.2696488887414,Econ>Refugees,0.244413836958204
35210170,Toronto,1015.0,400.0,2300.0,100.0,840.0,470.0,2350.0,1150.0,1595.0,26780.0,0.0316999043025005,0.0399695829807598,0.03790141896938014,0.014936519790888723,0.01755041075429425,Economic‑dominated,1.90199425815003,2.398174978845588,Econ>Refugees,1.90199425815003
35210171,Toronto,160.0,115.0,735.0,30.0,250.0,200.0,420.0,260.0,450.0,8450.0,0.040224163847353,0.0507971243085591,0.01893491124260355,0.013609467455621301,0.023668639053254437,Economic‑dominated,2.41344983084118,3.047827458513546,Econ>Refugees,2.41344983084118
35210172,Toronto,330.0,180.0,810.0,40.0,210.0,175.0,820.0,455.0,465.0,11580.0,0.041073185107532,0.0438705635834509,0.02849740932642487,0.015544041450777202,0.015112262521588947,Economic‑dominated,2.46439110645192,2.632233815007054,Econ>Refugees,2.46439110645192
35210173,Toronto,195.0,110.0,635.0,10.0,280.0,235.0,500.0,290.0,540.0,7850.0,0.0618149006702364,0.0757614163984472,0.024840764331210193,0.014012738853503185,0.029936305732484077,Economic‑dominated,3.708894040214184,4.545684983906832,Econ>Refugees,3.708894040214184
35210174,Toronto,465.0,220.0,1855.0,90.0,725.0,590.0,950.0,575.0,1460.0,18145.0,0.0343003461210289,0.0387785851176334,0.025626894461284102,0.01212455221824194,0.032515844585285204,Economic‑dominated,2.0580207672617337,2.326715107058004,Econ>Refugees,2.0580207672617337
35210175,Toronto,185.0,80.0,565.0,35.0,255.0,170.0,435.0,230.0,540.0,8050.0,0.0377883725235763,0.0384940733634386,0.02298136645962733,0.009937888198757764,0.02111801242236025,Economic‑dominated,2.2673023514145783,2.3096444018063162,Econ>Refugees,2.2673023514145783
35210176,Toronto,255.0,145.0,1560.0,25.0,485.0,425.0,640.0,405.0,1070.0,14120.0,0.036750303467999,0.0424878837742429,0.018059490084985835,0.010269121813031162,0.03009915014164306,Economic‑dominated,2.20501820807994,2.549273026454574,Econ>Refugees,2.20501820807994
35210177,Toronto,300.0,115.0,1005.0,40.0,245.0,225.0,605.0,255.0,435.0,7555.0,0.112456463167354,0.135286970322195,0.03970880211780278,0.015221707478491065,0.029781601588352084,Economic‑dominated,6.74738779004124,8.1172182193317,Econ>Refugees,6.74738779004124
35210178,Toronto,195.0,120.0,915.0,70.0,300.0,210.0,380.0,245.0,625.0,9850.0,0.031267908324386,0.0323793235784121,0.01979695431472081,0.012182741116751269,0.02131979695431472,Economic‑dominated,1.8760744994631602,1.9427594147047258,Econ>Refugees,1.8760744994631602
35210179,Toronto,2275.0,1305.0,12430.0,585.0,4840.0,2365.0,4735.0,2990.0,9480.0,93635.0,0.0298821024106146,0.0333175715840965,0.024296470336946655,0.013937096171303466,0.025257649383243444,Economic‑dominated,1.7929261446368758,1.99905429504579,Econ>Refugees,1.7929261446368758
35210180,Toronto,180.0,150.0,995.0,50.0,445.0,190.0,425.0,345.0,805.0,7985.0,0.0440062212872696,0.0464899414411667,0.022542266750156543,0.01878522229179712,0.023794614902943018,Economic‑dominated,2.640373277236176,2.789396486470002,Econ>Refugees,2.640373277236176
35210181,Toronto,300.0,225.0,2040.0,100.0,825.0,330.0,630.0,505.0,1640.0,15885.0,0.0540578903087277,0.0587306384830549,0.018885741265344664,0.014164305949008499,0.02077431539187913,Economic‑dominated,3.243473418523662,3.523838308983294,Econ>Refugees,3.243473418523662
35210182,Toronto,265.0,135.0,1100.0,20.0,305.0,140.0,620.0,340.0,645.0,7695.0,0.0952235376381889,0.116999095325427,0.03443794671864847,0.017543859649122806,0.018193632228719947,Economic‑dominated,5.713412258291334,7.01994571952562,Econ>Refugees,5.713412258291334
35210183,Toronto,105.0,55.0,805.0,0.0,360.0,790.0,240.0,155.0,655.0,7800.0,0.0648876922679016,0.0783936115854991,0.013461538461538462,0.007051282051282051,0.10128205128205128,Economic‑dominated,3.893261536074096,4.703616695129946,Econ>Refugees,3.893261536074096
35210184,Toronto,195.0,90.0,1055.0,40.0,260.0,240.0,395.0,210.0,540.0,9045.0,0.0276191996258477,0.0344573053662409,0.02155887230514096,0.009950248756218905,0.026533996683250415,Economic‑dominated,1.657151977550862,2.067438321974454,Econ>Refugees,1.657151977550862
35210185,Toronto,210.0,80.0,1095.0,20.0,335.0,215.0,480.0,195.0,640.0,7455.0,0.173633761056813,0.190173819132624,0.028169014084507043,0.010731052984574111,0.028839704896042925,Economic‑dominated,10.41802566340878,11.410429147957439,Econ>Refugees,10.41802566340878
35210186,Toronto,275.0,165.0,1260.0,20.0,575.0,450.0,635.0,345.0,1155.0,8630.0,0.207739194561417,0.219575990196823,0.03186558516801854,0.019119351100811123,0.05214368482039398,Economic‑dominated,12.464351673685021,13.17455941180938,Econ>Refugees,12.464351673685021
35210187,Toronto,295.0,120.0,1145.0,10.0,260.0,130.0,730.0,325.0,530.0,8300.0,0.146783111731893,0.155084060377618,0.035542168674698796,0.014457831325301205,0.01566265060240964,Economic‑dominated,8.80698670391358,9.30504362265708,Econ>Refugees,8.80698670391358
35210188,Toronto,455.0,230.0,2375.0,40.0,1450.0,985.0,1110.0,480.0,2945.0,14570.0,0.212617598601761,0.214378417823813,0.031228551818805766,0.015785861358956762,0.06760466712422787,Economic‑dominated,12.75705591610566,12.862705069428781,Econ>Refugees,12.75705591610566
35210189,Toronto,430.0,160.0,1860.0,15.0,885.0,560.0,875.0,340.0,1730.0,9860.0,0.212454521010691,0.215090821366643,0.0436105476673428,0.016227180527383367,0.056795131845841784,Economic‑dominated,12.74727126064146,12.90544928199858,Econ>Refugees,12.74727126064146
35210190,Toronto,200.0,120.0,1055.0,0.0,185.0,55.0,465.0,265.0,340.0,7555.0,0.121851018712487,0.124020446616215,0.026472534745201854,0.01588352084712111,0.00727994705493051,Economic‑dominated,7.31106112274922,7.4412267969729005,Econ>Refugees,7.31106112274922
35210191,Toronto,385.0,110.0,1670.0,15.0,365.0,75.0,805.0,250.0,710.0,8480.0,0.0666122795870219,0.0633975310339649,0.04540094339622641,0.012971698113207548,0.00884433962264151,Economic‑dominated,3.996736775221314,3.8038518620378934,Econ>Refugees,3.996736775221314
35210192,Toronto,280.0,130.0,1355.0,0.0,250.0,25.0,585.0,260.0,490.0,7360.0,0.0884710974116674,0.0761651438090888,0.03804347826086957,0.017663043478260868,0.0033967391304347825,Economic‑dominated,5.308265844700044,4.569908628545328,Econ>Refugees,5.308265844700044
35210193,Toronto,665.0,270.0,3070.0,65.0,850.0,295.0,1330.0,510.0,1635.0,15620.0,0.102044234021397,0.0889383572090036,0.04257362355953905,0.017285531370038413,0.01888604353393086,Economic‑dominated,6.122654041283821,5.336301432540216,Econ>Refugees,6.122654041283821
35220001,Strong metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine forte (Ont.),55.0,0.0,75.0,0.0,15.0,0.0,105.0,15.0,40.0,6655.0,1.99332672046e-05,0.0002154923034451,0.008264462809917356,0.0,0.0,Economic‑dominated,0.001195996032276,0.012929538206706,Econ>Refugees,0.001195996032276
35220003,Strong metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine forte (Ont.),40.0,25.0,265.0,10.0,65.0,25.0,85.0,70.0,140.0,8810.0,0.0006825551541772,0.0033085160746532,0.004540295119182747,0.0028376844494892167,0.0028376844494892167,Economic‑dominated,0.040953309250632,0.198510964479192,Econ>Refugees,0.040953309250632
35220004,Strong metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine forte (Ont.),90.0,55.0,175.0,10.0,20.0,15.0,180.0,125.0,95.0,10960.0,6.17222198639e-05,0.0001023876844606,0.008211678832116789,0.005018248175182482,0.0013686131386861315,Economic‑dominated,0.0037033331918339997,0.006143261067636,Econ>Refugees,0.0037033331918339997
35220005,Toronto,60.0,15.0,200.0,10.0,45.0,20.0,105.0,35.0,90.0,6775.0,0.0069213838221151,0.0106556142782664,0.008856088560885609,0.002214022140221402,0.002952029520295203,Economic‑dominated,0.415283029326906,0.6393368566959841,Econ>Refugees,0.415283029326906
35220006,Toronto,35.0,30.0,170.0,0.0,70.0,10.0,75.0,35.0,130.0,7170.0,0.0044722384402597,0.0075889663564709,0.0048814504881450485,0.0041841004184100415,0.001394700139470014,Economic‑dominated,0.268334306415582,0.455337981388254,Econ>Refugees,0.268334306415582
35220007,Toronto,70.0,25.0,245.0,20.0,120.0,30.0,100.0,40.0,190.0,10280.0,0.0048542956457962,0.0077037521842342,0.006809338521400778,0.0024319066147859923,0.0029182879377431907,Economic‑dominated,0.291257738747772,0.462225131054052,Econ>Refugees,0.291257738747772
35220008,Toronto,0.0,0.0,125.0,0.0,40.0,25.0,25.0,0.0,65.0,5460.0,0.0046234596353488,0.0102899165200384,0.0,0.0,0.004578754578754579,Economic‑dominated,0.27740757812092803,0.6173949912023039,Econ>Refugees,0.27740757812092803
35220009,Toronto,75.0,25.0,270.0,20.0,25.0,10.0,120.0,45.0,45.0,9370.0,0.000608829755379,0.0006989203306577,0.0080042689434365,0.0026680896478121665,0.0010672358591248667,Economic‑dominated,0.03652978532274,0.041935219839462,Econ>Refugees,0.03652978532274
35230001,Moderate metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine modérée (Ont.),20.0,30.0,125.0,0.0,15.0,15.0,30.0,40.0,35.0,12105.0,9.51994399284e-05,0.0,0.0016522098306484924,0.0024783147459727386,0.0012391573729863693,Economic‑dominated,0.0057119663957040006,0.0,Econ>Refugees,0.0057119663957040006
35230002,Moderate metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine modérée (Ont.),15.0,0.0,100.0,0.0,40.0,35.0,35.0,0.0,80.0,8910.0,0.0,0.0,0.0016835016835016834,0.0,0.003928170594837262,Economic‑dominated,0.0,0.0,Econ>Refugees,0.0
35230003,Strong metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine forte (Ont.),70.0,20.0,300.0,20.0,10.0,15.0,155.0,45.0,50.0,11950.0,0.0002006888121838,0.0005672361711751,0.005857740585774059,0.0016736401673640166,0.0012552301255230125,Economic‑dominated,0.012041328731028,0.034034170270505995,Econ>Refugees,0.012041328731028
35230004,Centre Wellington,10.0,0.0,85.0,0.0,15.0,0.0,15.0,0.0,30.0,6030.0,0.0007083500048154,0.0014094422489504,0.001658374792703151,0.0,0.0,Economic‑dominated,0.042501000288924,0.084566534937024,Econ>Refugees,0.042501000288924
35230005,Strong metropolitan influenced zone (Ont.) / Zone d'influence métropolitaine forte (Ont.),40.0,10.0,115.0,0.0,50.0,10.0,65.0,10.0,75.0,10830.0,3.03353954878e-05,0.0,0.003693444136657433,0.0009233610341643582,0.0009233610341643582,Economic‑dominated,0.001820123729268,0.0,Econ>Refugees,0.001820123729268
35230006,Centre Wellington,25.0,10.0,135.0,0.0,35.0,45.0,55.0,15.0,65.0,10565.0,0.0013371067860275,0.0003461269605784,0.00236630383341221,0.000946521533364884,0.004259346900141978,Economic‑dominated,0.08022640716165,0.020767617634704,Econ>Refugees,0.08022640716165
35230007,Centre Wellington,10.0,0.0,190.0,0.0,45.0,0.0,25.0,15.0,85.0,7785.0,0.0020337137142045,0.0025899142341273,0.0012845215157353885,0.0,0.0,Economic‑dominated,0.12202282285227001,0.155394854047638,Econ>Refugees,0.12202282285227001
35230008,Guelph,65.0,30.0,295.0,0.0,75.0,10.0,150.0,80.0,115.0,13740.0,0.002321576611969,0.0023960325877731,0.004730713245997089,0.002183406113537118,0.000727802037845706,Economic‑dominated,0.13929459671813998,0.143761955266386,Econ>Refugees,0.13929459671813998
35230009,Centre Wellington,15.0,0.0,115.0,0.0,30.0,0.0,30.0,0.0,40.0,6265.0,0.0015957830617548,0.0048439358099329,0.0023942537909018356,0.0,0.0,Economic‑dominated,0.095746983705288,0.290636148595974,Econ>Refugees,0.095746983705288
35230013,Guelph,45.0,0.0,150.0,0.0,20.0,15.0,110.0,30.0,35.0,7910.0,0.0010066162891573,0.0011250818253992,0.005689001264222503,0.0,0.0018963337547408343,Economic‑dominated,0.060396977349438,0.067504909523952,Econ>Refugees,0.060396977349438
35230024,Guelph,145.0,45.0,620.0,15.0,210.0,175.0,280.0,125.0,410.0,8210.0,0.0207011627893388,0.0216319674595453,0.01766138855054811,0.0054811205846528625,0.021315468940316686,Economic‑dominated,1.242069767360328,1.297918047572718,Econ>Refugees,1.242069767360328
35230025,Guelph,85.0,10.0,275.0,0.0,85.0,0.0,210.0,60.0,165.0,6815.0,0.0107921574828453,0.0095993352886358,0.012472487160674981,0.001467351430667645,0.0,Economic‑dominated,0.6475294489707181,0.575960117318148,Econ>Refugees,0.6475294489707181
35230026,Guelph,140.0,15.0,165.0,0.0,185.0,25.0,310.0,25.0,355.0,9340.0,0.0309144233262117,0.0214756926647662,0.014989293361884369,0.0016059957173447537,0.0026766595289079227,Economic‑dominated,1.854865399572702,1.2885415598859722,Econ>Refugees,1.854865399572702
35230027,Guelph,500.0,50.0,275.0,0.0,510.0,25.0,1165.0,90.0,1040.0,7650.0,0.0245322958974727,0.0193501877372361,0.06535947712418301,0.006535947712418301,0.0032679738562091504,Economic‑dominated,1.471937753848362,1.161011264234166,Refugees≥Econ,1.471937753848362
35230028,Guelph,475.0,100.0,590.0,0.0,335.0,40.0,1065.0,170.0,620.0,11260.0,0.0173289383018595,0.016112018593499,0.04218472468916518,0.008880994671403197,0.003552397868561279,Economic‑dominated,1.03973629811157,0.9667211156099399,Econ>Refugees,1.03973629811157
35230029,Guelph,275.0,25.0,440.0,0.0,185.0,60.0,730.0,120.0,355.0,10245.0,0.0173196316710445,0.0154582418651492,0.026842362127867253,0.002440214738897023,0.005856515373352855,Economic‑dominated,1.03917790026267,0.9274945119089519,Econ>Refugees,1.03917790026267
35230030,Guelph,150.0,0.0,200.0,0.0,165.0,45.0,285.0,20.0,315.0,9830.0,0.0373117734321091,0.0261664073180922,0.015259409969481181,0.0,0.004577822990844354,Economic‑dominated,2.238706405926546,1.569984439085532,Econ>Refugees,2.238706405926546
35230031,Guelph,175.0,20.0,290.0,0.0,135.0,60.0,400.0,75.0,285.0,10360.0,0.0214463266082527,0.0154312796437715,0.016891891891891893,0.0019305019305019305,0.005791505791505791,Economic‑dominated,1.286779596495162,0.92587677862629,Econ>Refugees,1.286779596495162
35230032,Guelph,75.0,15.0,150.0,10.0,65.0,25.0,140.0,25.0,135.0,9150.0,0.027171484763687,0.0217667075050337,0.00819672131147541,0.001639344262295082,0.00273224043715847,Economic‑dominated,1.6302890858212198,1.306002450302022,Econ>Refugees,1.6302890858212198
35230033,Guelph,195.0,60.0,460.0,10.0,180.0,70.0,440.0,100.0,370.0,12020.0,0.0204344667080561,0.0160885062843783,0.01622296173044925,0.004991680532445923,0.005823627287853577,Economic‑dominated,1.2260680024833661,0.9653103770626981,Econ>Refugees,1.2260680024833661
35230034,Guelph,175.0,60.0,495.0,30.0,220.0,30.0,325.0,85.0,405.0,11735.0,0.0238100985754364,0.0184555909015803,0.014912654452492544,0.0051129100979974435,0.0025564550489987218,Economic‑dominated,1.428605914526184,1.1073354540948182,Econ>Refugees,1.428605914526184
35230035,Guelph,165.0,15.0,305.0,0.0,210.0,125.0,320.0,50.0,400.0,7970.0,0.0297834776787247,0.0227959696726589,0.02070263488080301,0.0018820577164366374,0.015683814303638646,Economic‑dominated,1.787008660723482,1.367758180359534,Econ>Refugees,1.787008660723482
35230036,Guelph,65.0,10.0,250.0,0.0,100.0,50.0,130.0,35.0,165.0,7035.0,0.0224021869284491,0.0191986438276104,0.00923951670220327,0.0014214641080312722,0.007107320540156361,Economic‑dominated,1.344131215706946,1.1519186296566242,Econ>Refugees,1.344131215706946
35230037,Guelph,360.0,140.0,1460.0,45.0,430.0,270.0,745.0,295.0,835.0,20215.0,0.0185683794026481,0.0163010597669969,0.017808558001484048,0.006925550333910463,0.013356418501113035,Economic‑dominated,1.1141027641588859,0.978063586019814,Econ>Refugees,1.1141027641588859
35240001,Toronto,65.0,30.0,250.0,0.0,60.0,10.0,150.0,50.0,110.0,10250.0,0.0018975274059728,0.0021527089425952,0.006341463414634147,0.002926829268292683,0.000975609756097561,Economic‑dominated,0.113851644358368,0.129162536555712,Econ>Refugees,0.113851644358368
35240002,Toronto,85.0,20.0,365.0,15.0,115.0,30.0,185.0,50.0,235.0,11275.0,0.0055591110961776,0.0075812167212322,0.00753880266075388,0.0017738359201773836,0.0026607538802660754,Economic‑dominated,0.333546665770656,0.454873003273932,Econ>Refugees,0.333546665770656
35240003,Toronto,25.0,0.0,125.0,0.0,45.0,0.0,60.0,0.0,100.0,5930.0,0.009797154631411,0.0114510303958223,0.0042158516020236085,0.0,0.0,Economic‑dominated,0.58782927788466,0.687061823749338,Econ>Refugees,0.58782927788466
35240004,Toronto,80.0,35.0,240.0,0.0,50.0,15.0,165.0,50.0,120.0,7960.0,0.0038612980530325,0.0051193248777133,0.010050251256281407,0.0043969849246231155,0.0018844221105527637,Economic‑dominated,0.23167788318194998,0.307159492662798,Econ>Refugees,0.23167788318194998
35240005,Toronto,165.0,40.0,795.0,25.0,105.0,15.0,355.0,115.0,220.0,16520.0,0.0023575640045695,0.0011542934603153,0.009987893462469734,0.002421307506053269,0.0009079903147699758,Economic‑dominated,0.14145384027417002,0.069257607618918,Econ>Refugees,0.14145384027417002
35240006,Toronto,50.0,15.0,230.0,0.0,30.0,0.0,115.0,40.0,60.0,10395.0,0.0060324115682601,0.0062418518750604,0.00481000481000481,0.001443001443001443,0.0,Economic‑dominated,0.36194469409560603,0.37451111250362396,Econ>Refugees,0.36194469409560603
35240007,Toronto,95.0,50.0,320.0,0.0,50.0,0.0,170.0,90.0,85.0,8280.0,0.0006563696459513,0.0013288750135356,0.011473429951690822,0.006038647342995169,0.0,Economic‑dominated,0.039382178757078,0.079732500812136,Econ>Refugees,0.039382178757078
35240009,Toronto,60.0,20.0,430.0,0.0,130.0,20.0,120.0,45.0,290.0,9230.0,0.0167773379975344,0.0110624860777755,0.0065005417118093175,0.0021668472372697724,0.0021668472372697724,Economic‑dominated,1.006640279852064,0.66374916466653,Econ>Refugees,1.006640279852064
35240010,Toronto,150.0,35.0,740.0,0.0,250.0,65.0,275.0,70.0,495.0,6790.0,0.0773965077869911,0.0728094468116218,0.022091310751104567,0.005154639175257732,0.009572901325478646,Economic‑dominated,4.643790467219466,4.368566808697308,Econ>Refugees,4.643790467219466
35240011,Toronto,640.0,280.0,4895.0,70.0,1770.0,530.0,1295.0,615.0,3515.0,29605.0,0.0562865069332222,0.0379500836523154,0.021617969937510556,0.009457861847660868,0.01790238135450093,Economic‑dominated,3.377190415993332,2.2770050191389237,Econ>Refugees,3.377190415993332
35240014,Toronto,175.0,40.0,1110.0,25.0,220.0,30.0,360.0,110.0,420.0,10215.0,0.0197184400933094,0.0170766912321614,0.017131669114047968,0.003915810083210965,0.002936857562408223,Economic‑dominated,1.1831064055985638,1.024601473929684,Econ>Refugees,1.1831064055985638
35240016,Toronto,100.0,25.0,1045.0,0.0,275.0,80.0,215.0,50.0,590.0,9245.0,0.0598584467313308,0.0509571828108684,0.01081665765278529,0.0027041644131963224,0.008653326122228232,Economic‑dominated,3.591506803879848,3.057430968652104,Econ>Refugees,3.591506803879848
35240017,Toronto,240.0,120.0,1180.0,50.0,400.0,95.0,440.0,250.0,765.0,7830.0,0.0270683280698593,0.0209013054625675,0.03065134099616858,0.01532567049808429,0.012132822477650063,Economic‑dominated,1.624099684191558,1.25407832775405,Econ>Refugees,1.624099684191558
35240018,Toronto,10.0,0.0,680.0,0.0,135.0,65.0,30.0,20.0,285.0,6270.0,0.0388134483780885,0.0338757435376107,0.001594896331738437,0.0,0.01036682615629984,Economic‑dominated,2.3288069026853098,2.032544612256642,Econ>Refugees,2.3288069026853098
35240019,Toronto,75.0,10.0,215.0,0.0,80.0,0.0,125.0,10.0,195.0,5905.0,0.031466334286558,0.0245133463603059,0.012701100762066046,0.001693480101608806,0.0,Economic‑dominated,1.88798005719348,1.4708007816183541,Econ>Refugees,1.88798005719348
35240020,Toronto,55.0,20.0,235.0,0.0,120.0,0.0,100.0,45.0,215.0,6180.0,0.0240067714459797,0.0138619665387978,0.00889967637540453,0.003236245954692557,0.0,Economic‑dominated,1.4404062867587821,0.831717992327868,Econ>Refugees,1.4404062867587821
35240021,Toronto,80.0,25.0,660.0,20.0,135.0,45.0,145.0,45.0,305.0,5285.0,0.0977040451285254,0.0762950226392306,0.015137180700094607,0.004730368968779565,0.008514664143803218,Economic‑dominated,5.862242707711524,4.577701358353837,Econ>Refugees,5.862242707711524
35240022,Toronto,50.0,30.0,825.0,15.0,315.0,75.0,115.0,75.0,595.0,8775.0,0.0567272207467736,0.0540743841722574,0.005698005698005698,0.003418803418803419,0.008547008547008548,Economic‑dominated,3.403633244806416,3.244463050335444,Econ>Refugees,3.403633244806416
35240023,Toronto,185.0,85.0,785.0,15.0,220.0,155.0,390.0,160.0,420.0,7990.0,0.0951272261182163,0.0840811601877953,0.023153942428035045,0.010638297872340425,0.01939924906132666,Economic‑dominated,5.707633567092977,5.044869611267718,Econ>Refugees,5.707633567092977
35240024,Toronto,215.0,50.0,1365.0,70.0,630.0,285.0,395.0,135.0,1250.0,11400.0,0.083365046957211,0.0642822642135265,0.018859649122807017,0.0043859649122807015,0.025,Economic‑dominated,5.0019028174326605,3.85693585281159,Econ>Refugees,5.0019028174326605
35240025,Toronto,100.0,15.0,600.0,0.0,150.0,25.0,205.0,35.0,280.0,6550.0,0.0615735068971538,0.0487424602293396,0.015267175572519083,0.0022900763358778627,0.003816793893129771,Economic‑dominated,3.694410413829228,2.924547613760376,Econ>Refugees,3.694410413829228
35240026,Toronto,140.0,65.0,665.0,15.0,280.0,75.0,305.0,130.0,490.0,8390.0,0.0760888650497257,0.0741637134898826,0.0166865315852205,0.0077473182359952325,0.008939213349225268,Economic‑dominated,4.565331902983542,4.4498228093929555,Econ>Refugees,4.565331902983542
35240027,Toronto,55.0,0.0,640.0,0.0,185.0,75.0,130.0,25.0,385.0,5655.0,0.0549590187932452,0.0393658956491062,0.009725906277630416,0.0,0.013262599469496022,Economic‑dominated,3.297541127594712,2.361953738946372,Econ>Refugees,3.297541127594712
